온실가스배출량,성별,나이,OTT이용여부,OTT서비스1순위,OTT서비스2순위,OTT서비스3순위,OTT컨텐츠1순위,OTT컨텐츠2순위,OTT컨텐츠3순위,OTT매체1순위,OTT매체2순위,OTT매체3순위,이용빈도,1회이용시간,OTT서비스결제유형,최근3개월유료결제이용여부,스마트폰데이터무제한요금제가입여부,타블렛PC보유여부
0.10138296,1,30,1,9,10, ,6, , ,2,3, ,5,30,1,2,2,2
0.03801861,1,27,1,10,9, ,6, , ,1, , ,3,30,1,2,2,2
0.019009305,1,29,1,10, , ,6, , ,1, , ,4,15,1,2,2,2
0.019009305,1,27,1,9, , ,6, , ,1, , ,3,15,1,2,2,2
0.03801861,2,50,1,10, , ,6,7, ,1, , ,5,30,1,2,2,2
0.07603722,2,23,1,10, , ,1,4,7,1,5, ,5,60,1,2,2,2
0.07603722,2,20,1,10, , ,1,6,7,1,5, ,5,60,1,2,2,2
0.07603722,1,19,1,10,1, ,1,6,7,1,5, ,5,60,1,2,2,2
0.019009305,1,66,1,10, , ,6,1, ,1, , ,4,15,1,2,2,2
0.11405583,1,37,1,10, , ,5,7,6,1, , ,5,90,1,2,1,2
0.15207444,1,34,1,10, , ,6,5,1,1,5,3,5,120,1,2,1,2
0.15207444,1,70,1,10, , ,6, , ,1,5, ,1,120,2,1,1,2
0.03801861,1,46,1,10, , ,6,1, ,1, , ,4,30,1,2,1,1
0.01267287,2,48,1,10, , ,6,1, ,1, , ,3,10,1,2,1,1
0.01267287,1,14,1,10,9, ,1,3, ,1, , ,2,10,1,2,1,1
0.45622332,2,56,1,8,10, ,1,4,5,5, , ,5,90,1,2,2,2
0.07603722,2,26,1,8,10,12,1,4,6,1,4,3,1,60,3,1,1,1
0.02534574,1,55,1,10, , ,1,6, ,1, , ,2,20,1,2,2,2
0.01267287,2,53,1,10, , ,1,6, ,1, , ,1,10,1,2,2,2
0.03801861,2,31,1,10, , ,6,1, ,1, , ,2,30,1,2,1,2
0.02534574,1,64,1,10, , ,1,7,6,1, , ,1,20,1,2,2,2
0.02534574,2,33,1,10, , ,1,4,3,1, , ,1,20,1,2,1,2
0.03801861,1,27,1,10, , ,1,7,6,1, , ,1,30,1,2,1,2
0.01267287,1,69,1,10, , ,1,3,6,1, , ,4,10,1,2,2,2
0.03801861,2,62,1,10, , ,3,1,6,1, , ,1,30,1,2,2,2
0.019009305,1,33,1,10, , ,1,6,7,1,3, ,2,15,1,2,1,2
0.01267287,1,62,1,10, , ,1,6,3,1, , ,2,10,1,2,2,2
0.019009305,2,57,1,10, , ,1,6,3,1, , ,1,15,1,2,2,2
0.01267287,1,58,1,10, , ,1,3,6,1,3,4,2,10,1,2,2,2
0.01267287,2,57,1,10, , ,1,3,6,1,3,4,1,10,1,2,1,1
0.01267287,2,31,1,10, , ,6,7,1,1,3,4,1,10,1,2,2,2
0.03801861,2,26,1,10, , ,6,1,7,1,4,3,1,30,1,2,2,2
0.01267287,1,65,1,10, , ,1,6,3,1, , ,2,10,1,2,2,2
0.01267287,2,62,1,10, , ,6,1,3,1, , ,3,10,1,2,2,2
0.01267287,2,35,1,10, , ,1,3,6,1,3, ,2,10,1,2,2,2
0.01267287,1,30,1,10, , ,6,1,3,1,3, ,1,10,1,2,2,2
0.019009305,1,65,1,10, , ,1, , ,1, , ,5,15,1,2,2,2
0.02534574,2,61,1,10, , ,6,1,3,1, , ,1,20,1,2,2,2
0.019009305,1,44,1,10, , ,1,3,6,1, , ,4,15,1,2,1,2
0.01267287,2,44,1,10, , ,1,6,7,1, , ,5,10,1,2,1,2
0.02534574,2,18,1,10, , ,6,1,7,1, , ,2,20,1,2,2,2
0.02534574,2,14,1,10, , ,6,7,1,1, , ,2,20,1,2,2,2
0.03801861,1,46,1,10,13, ,7,6, ,1, , ,3,30,1,2,1,1
0.05069148,2,45,1,10,8, ,6,7,1,1, , ,3,40,1,2,1,1
0.02534574,1,17,1,10, , ,6,7,1,1, , ,2,20,1,2,2,2
0.031682175,1,16,1,10, , ,6,1,5,1, , ,2,25,1,2,2,2
0.02534574,1,45,1,10, , ,6,3, ,1, , ,4,20,1,2,1,2
0.019009305,2,45,1,10, , ,6, , ,1, , ,4,15,1,2,1,2
0.02534574,1,18,1,10, , ,6, , ,1, , ,1,20,1,2,2,2
0.03801861,2,14,1,10, , ,6,7, ,1, , ,1,30,1,2,2,2
0.01267287,1,49,1,10, , ,1,3,6,1, , ,4,10,1,2,1,2
0.02534574,2,45,1,10, , ,1,7,6,1, , ,4,20,1,2,2,2
0.02534574,1,17,1,10, , ,6,7,1,1, , ,3,20,1,2,2,2
0.02534574,2,14,1,10, , ,6,7,1,1, , ,2,20,1,2,2,2
0.019009305,1,42,1,10, , ,6,1, ,1, , ,4,15,1,2,1,2
0.02534574,2,41,1,10, , ,6,1,7,1, , ,3,20,1,2,1,2
0.02534574,2,16,1,10, , ,6,5,1,1, , ,2,20,1,2,2,2
0.02534574,1,45,1,10, , ,1,3,6,1, , ,5,20,1,2,1,1
0.01267287,2,41,1,10, , ,1,3,7,1, , ,4,10,1,2,1,1
0.019009305,2,11,1,10, , ,1,3,6,1, , ,1,15,1,2,2,1
0.02534574,2,68,1,10, , ,6, , ,1, , ,4,20,1,2,2,2
0.019009305,1,34,1,10,9, ,6,3, ,1, , ,1,15,1,2,2,2
0.019009305,1,42,1,10,9, ,6,3,4,1, , ,5,15,1,2,2,2
0.019009305,2,40,1,10, , ,6,4, ,1, , ,5,15,1,2,2,2
0.006336435,1,13,1,10, , ,4,3,6,1, , ,5,5,1,2,2,2
0.019009305,1,66,1,10, , ,6, , ,1, , ,3,15,1,2,2,2
0.02534574,2,61,1,10, , ,6, , ,1, , ,4,20,1,2,2,2
0.03801861,2,31,1,8,9,10,5,6, ,1,3, ,1,30,1,1,1,2
0.05069148,1,27,1,1,10, ,3,6,5,1, , ,1,40,1,2,1,2
0.03801861,1,41,1,10,9, ,4,6,5,1,3, ,2,30,1,2,1,2
0.03801861,2,37,1,1,10, ,6, , ,1,3, ,3,30,1,2,1,2
0.03801861,2,33,1,8,9,10,6,1, ,1,3, ,3,30,1,2,1,2
0.019009305,2,78,1,10, , ,6, , ,1, , ,1,15,1,2,2,2
0.03801861,1,48,1,10, , ,6, , ,1, , ,3,30,1,2,1,2
0.01267287,2,44,1,10, , ,6, , ,1, , ,1,10,1,2,2,2
0.03801861,1,20,1,10, , ,6, , ,1, , ,2,30,1,2,1,2
0.03801861,2,17,1,10, , ,6, , ,1, , ,1,30,1,2,2,2
0.019009305,1,43,1,10, , ,6, , ,1, , ,3,15,1,2,2,2
0.02534574,2,44,1,10,9, ,6, , ,1, , ,1,20,1,2,2,2
0.03801861,1,18,1,9,10, ,6, , ,1, , ,1,30,1,2,2,2
0.02534574,1,16,1,10,9, ,6, , ,1, , ,4,20,1,2,2,2
0.02534574,1,47,1,10,6,7,6,1,2,1,4,2,2,20,1,2,1,1
0.031682175,2,46,1,10,6,7,6,7,1,1,2,3,4,25,1,2,2,1
0.03801861,1,19,1,10,6,9,6,1,7,1,3,4,3,30,1,2,1,1
0.03801861,1,57,1,10, , ,6,7, ,1,5, ,5,30,1,2,1,2
0.07603722,2,50,1,10,3, ,3,7, ,1,5, ,5,60,1,2,2,2
0.07603722,2,29,1,10,8,3,6,1,4,1, , ,3,60,3,1,2,2
0.22811166,1,26,1,10,6,9,1,6, ,1,3, ,2,180,1,1,1,2
0.15207444,2,24,1,10,9,6,1,6,7,1,3, ,5,120,1,1,1,2
0.03801861,2,41,1,10,6,7,1,4,6,1,4,5,2,30,1,2,1,2
0.03801861,1,46,1,10,6,9,6,1,7,1,4,3,4,30,1,2,1,2
0.03801861,2,48,1,10,6,2,1,6,7,1,4,3,4,30,1,2,1,2
0.02534574,2,19,1,10,9,6,6,7,1,1,4,3,4,20,1,2,1,2
0.019009305,1,16,1,10,9,7,6,7,1,1,4,3,2,15,1,2,2,2
0.01267287,1,59,1,10,6,2,1,6,3,1,3,5,5,10,1,2,2,2
0.03801861,1,27,1,10,6,7,1,4,6,1,3,5,3,30,1,2,1,2
0.02534574,1,24,1,10,6,1,7,5,6,1,2,5,3,20,1,2,1,2
0.07603722,2,54,1,10,6,9,1,7, ,1,2, ,2,60,1,2,2,1
0.019009305,2,55,1,10, , ,1,6,7,1, , ,6,15,1,2,2,2
0.01267287,2,59,1,10, , ,6,7, ,1, , ,1,10,1,2,2,2
0.07603722,1,38,1,10,6, ,5,3,7,1,3, ,2,60,1,2,1,2
0.07603722,2,38,1,10, , ,6,5,7,1, , ,1,60,1,2,2,2
0.07603722,1,65,1,10, , ,1,4,7,1, , ,2,60,1,2,2,2
0.02534574,2,62,1,10, , ,6,7, ,1, , ,2,20,1,2,2,2
0.01267287,1,38,1,10, , ,6,7,3,1, , ,2,10,1,2,2,2
0.01267287,1,53,1,10, , ,7,6,1,1,3, ,1,10,1,2,2,2
0.01267287,1,55,1,10,6, ,6,7,1,1,3, ,1,10,1,2,2,2
0.02534574,2,45,1,10, , ,1,6,7,1, , ,5,20,1,2,2,2
0.01267287,1,51,1,10, , ,1,6,7,1, , ,6,10,1,2,2,2
0.019009305,2,42,1,10, , ,1,6,7,1, , ,6,15,1,2,2,2
0.02534574,2,39,1,10, , ,1,6,7,1, , ,5,20,1,2,2,2
0.019009305,1,35,1,10, , ,6,7, ,1, , ,5,15,1,2,2,2
0.019009305,1,45,1,10, , ,1,6,7,1, , ,6,15,1,2,2,2
0.019009305,1,36,1,10, , ,6,7, ,1, , ,6,15,1,2,2,2
0.019009305,1,56,1,10, , ,6,7, ,1, , ,6,15,1,2,2,2
0.019009305,1,48,1,6,2,10,3,5,7,1,4, ,5,15,1,2,1,2
0.02534574,2,43,1,2,10,8,3,5,7,1,3, ,2,20,1,2,2,2
0.010138296,1,68,1,4,9, ,1,6, ,1, , ,1,8,1,2,2,2
0.02534574,1,39,1,10,9, ,1,3,4,1, , ,1,20,1,2,1,2
0.07603722,2,19,1,10,9,13,1,6,7,1, , ,1,60,1,1,2,2
0.02534574,1,48,1,10, , ,6,3,1,1, , ,3,20,1,2,1,2
0.02534574,2,42,1,10, , ,3,1,6,1, , ,3,20,1,2,1,2
0.06336435,1,47,1,10, , ,1,6,7,1, , ,7,50,1,2,1,2
0.03801861,2,47,1,10, , ,6,1, ,1, , ,6,30,1,2,1,2
0.03801861,2,19,1,10, , ,1,6,7,1, , ,6,30,1,2,1,2
0.02534574,2,16,1,10, , ,6,7, ,1, , ,6,20,1,2,1,2
0.06336435,1,46,1,10, , ,6,7,1,1, , ,5,50,1,2,1,2
0.07603722,2,43,1,10, , ,6,7,1,1, , ,5,60,1,2,1,2
0.02534574,2,15,1,10, , ,6,7,1,1, , ,6,20,1,2,1,2
0.03801861,1,42,1,10, , ,6,7,1,1, , ,6,30,1,2,1,2
0.01267287,2,40,1,10, , ,1,6,7,1, , ,6,10,1,2,1,2
0.03801861,1,38,1,10, , ,6,7,1,1, , ,6,30,1,2,1,2
0.02534574,2,54,1,10, , ,6,7, ,1, , ,6,20,1,2,1,2
0.06336435,2,29,1,10,6, ,6,7,1,1, , ,5,50,1,2,1,2
0.019009305,1,34,1,2, , ,1, , ,1, , ,6,15,1,2,1,2
0.01267287,2,44,1,2,10,9,1,3,6,1, , ,4,10,1,2,2,2
0.010138296,2,18,1,2,9,10,1,3,4,1, , ,4,8,1,2,2,2
0.03801861,1,59,1,10, , ,1,6,7,1, , ,5,30,1,2,2,2
0.019009305,1,53,1,10, , ,1,6,7,1, , ,6,15,1,2,2,2
0.01267287,2,50,1,10, , ,1,6,7,1, , ,6,10,1,2,2,2
0.02534574,1,16,1,10, , ,1,6,7,1, , ,5,20,1,2,2,2
0.01267287,2,40,1,10, , ,5,6,7,1, , ,6,10,1,2,2,2
0.01267287,1,55,1,10, , ,1,5,6,1, , ,6,10,1,2,2,2
0.019009305,2,53,1,10, , ,1,6,7,1, , ,6,15,1,2,2,2
0.019009305,2,20,1,10, , ,1,6,7,1, , ,5,15,1,2,2,2
0.01267287,2,18,1,10, , ,1,6,7,1, , ,5,10,1,2,2,2
0.019009305,1,50,1,10, , ,5,6,7,1, , ,6,15,1,2,2,2
0.019009305,2,49,1,10, , ,5,6,7,1, , ,6,15,1,2,2,2
0.03801861,1,26,1,10,8, ,1,4,6,1,5, ,5,30,1,2,2,2
0.03801861,2,21,1,10,8, ,1,4,6,1,5, ,5,30,1,2,2,2
0.019009305,1,40,1,10, , ,5,6,7,1, , ,5,15,1,2,2,2
0.019009305,1,44,1,10, , ,5,6,7,1, , ,6,15,1,2,2,2
0.019009305,2,45,1,10, , ,1,5,6,1, , ,5,15,1,2,2,2
0.006336435,1,24,1,10,9, ,1,3, ,1, , ,5,5,1,2,2,2
0.01267287,1,45,1,10,1,6,1,6,7,1,3, ,5,10,1,2,1,2
0.01267287,2,42,1,10,1,7,1,4,6,1,3, ,5,10,1,2,2,2
0.006336435,1,13,1,10,6, ,1,6, ,1, , ,6,5,1,2,2,2
0.006336435,1,9,1,10,6, ,6,1, ,1,2, ,5,5,1,2,2,2
0.03801861,1,50,1,10,1, ,6,4,1,1, , ,5,30,1,2,2,2
0.019009305,2,48,1,10,1, ,6,7,4,1,3, ,5,15,1,2,2,2
0.02534574,2,19,1,10, , ,6,7, ,1, , ,5,20,1,2,2,2
0.01267287,1,54,1,10,6,9,1,6,7,1,2, ,5,10,1,2,2,2
0.01267287,2,53,1,10,6,9,1,3,6,1, , ,5,10,1,2,2,2
0.02534574,1,17,1,10,6,8,1,6,7,1,3,4,5,20,1,1,2,2
0.02534574,1,46,1,10,6,9,1,4,3,1,3, ,5,20,1,2,1,2
0.006336435,2,44,1,10,6,9,6,1,3,1, , ,5,5,1,2,1,2
0.01267287,1,12,1,10,9,6,1,6,7,1,3, ,4,10,1,2,2,2
0.01267287,1,10,1,10, , ,6,1, ,1,3, ,4,10,1,2,2,2
0.01267287,1,63,1,10,6, ,1,5,6,1, , ,5,10,1,2,2,2
0.006336435,2,63,1,10,6, ,1,6, ,1, , ,6,5,1,2,2,2
0.07603722,2,58,1,10, , ,7, , ,1, , ,5,60,1,2,1,2
0.11405583,1,61,1,10, , ,1,7, ,1, , ,7,90,1,2,1,2
0.03801861,2,62,1,10, , ,1,7, ,1, , ,4,30,1,2,1,2
0.03801861,2,53,1,10, , ,6,1, ,1, , ,6,30,1,2,2,2
0.01267287,2,60,1,4, , ,1, , ,1, , ,7,10,1,2,2,2
0.03801861,2,26,1,10, , ,6,7, ,1, , ,3,30,1,2,1,2
0.03801861,2,26,1,10, , ,6,7, ,1, , ,5,30,1,2,1,2
0.03801861,2,48,1,10, , ,6,7, ,1, , ,4,30,1,2,2,2
0.07603722,2,58,1,10, , ,7, , ,1, , ,6,60,1,2,1,2
0.019009305,1,46,1,10, , ,1,5,6,1, , ,5,15,1,2,2,2
0.019009305,2,45,1,10, , ,1,5,6,1, , ,5,15,1,2,2,2
0.019009305,1,50,1,10, , ,1,6,7,1, , ,6,15,1,2,2,2
0.019009305,2,43,1,10, , ,1,6,7,1, , ,5,15,1,2,2,2
0.019009305,2,16,1,10, , ,6,7, ,1, , ,5,15,1,2,2,2
0.02534574,1,53,1,10, , ,5,6,1,1, , ,6,20,1,2,2,2
0.019009305,2,52,1,10, , ,5,6,7,1, , ,6,15,1,2,2,2
0.019009305,1,44,1,10, , ,1,5,6,1, , ,6,15,1,2,2,2
0.019009305,2,43,1,10, , ,1,5,6,1, , ,6,15,1,2,2,2
0.019009305,1,54,1,10, , ,1,6,7,1, , ,6,15,1,2,2,2
0.02534574,1,50,1,10, , ,1,6,7,1, , ,6,20,1,2,2,2
0.019009305,1,36,1,10, , ,1,5,6,1, , ,5,15,1,2,2,2
0.019009305,1,54,1,10,7, ,6, , ,1, , ,3,15,1,2,2,2
0.006336435,2,51,1,10, , ,6, , ,1, , ,5,5,1,2,2,2
0.02534574,1,23,1,10,9, ,6,3, ,1,3, ,5,20,1,2,2,2
0.01267287,1,20,1,10,7, ,6,3, ,1,3, ,3,10,1,2,2,2
0.02534574,1,65,1,10, , ,6, , ,1, , ,3,20,1,2,1,2
0.01267287,2,62,1,10, , ,6, , ,1, , ,2,10,1,2,2,2
0.03801861,1,38,1,10,7,9,6,5, ,1,2, ,4,30,1,2,1,2
0.01267287,1,36,1,10,7, ,6, , ,1,3, ,4,10,1,2,1,2
0.01267287,2,31,1,10, , ,6,7, ,1,3, ,5,10,1,2,1,1
0.02534574,1,38,1,10,7, ,6, , ,1,3, ,5,20,1,1,1,2
0.01267287,2,39,1,10, , ,6, , ,1,3, ,4,10,1,1,1,2
0.15207444,1,11,1,10, , ,6, , ,1,3, ,5,120,1,2,2,2
0.15207444,1,11,1,10, , ,6, , ,1,3, ,5,120,1,2,2,2
0.01267287,1,42,1,10, , ,1, , ,1, , ,4,10,1,2,2,2
0.01267287,2,41,1,10, , ,1, , ,1, , ,3,10,1,2,2,2
0.03801861,2,33,1,10, , ,1,6, ,1, , ,2,30,1,2,2,2
0.02534574,2,32,1,10, , ,1,6, ,1, , ,2,20,1,2,2,2
0.01267287,2,64,1,10, , ,6, , ,1, , ,1,10,1,2,2,2
0.02534574,1,34,1,10, , ,1,6, ,1, , ,2,20,1,2,2,2
0.01267287,2,61,1,10, , ,6, , ,1, , ,2,10,1,2,2,2
0.05069148,1,26,1,10, , ,6, , ,1,2, ,5,40,1,2,2,2
0.03801861,1,66,1,10, , ,6, , ,1, , ,2,30,1,2,2,2
0.01267287,1,65,1,10, , ,6, , ,1, , ,6,10,1,2,2,2
0.02534574,1,34,1,10, , ,6,5,3,1,3, ,2,20,1,2,2,2
0.03801861,2,34,1,10, , ,6,5,7,1,3, ,4,30,1,2,2,2
0.03801861,1,55,1,10,9, ,6,5,3,1, , ,1,30,1,2,2,2
0.03801861,2,77,1,10, , ,6,1, ,1, , ,3,30,1,2,2,2
0.07603722,1,45,1,10,9, ,6,1,3,1, , ,2,60,1,2,1,2
0.03801861,2,44,1,10, , ,6,1, ,1, , ,2,30,1,2,1,2
0.01267287,2,12,1,10, , ,6, , ,1, , ,1,10,1,2,1,2
0.07603722,2,42,1,10,8,2,1,6,4,1, , ,4,60,1,2,1,2
0.07603722,1,18,1,10,8,2,6,1, ,1, , ,3,60,1,2,2,2
0.24078453,2,16,1,10,1, ,7,1,3,1,4,2,1,190,1,2,2,2
0.02534574,1,56,1,10, , ,6, , ,1, , ,6,20,1,2,1,2
0.07603722,2,52,1,10, , ,6,7, ,1, , ,2,60,1,2,1,2
0.19009305,2,25,1,10, , ,6,7, ,1, , ,1,150,1,2,1,1
0.11405583,1,23,1,10, , ,6,7, ,1, , ,1,90,1,2,2,1
0.02534574,1,47,1,10,6, ,1,6, ,1, , ,4,20,1,2,2,2
0.01267287,2,45,1,10,6, ,1,6, ,1, , ,4,10,1,2,2,2
0.03801861,2,20,1,10,8,12,1,6, ,1,3,4,2,30,1,2,1,2
0.03801861,2,19,1,12,8,10,6,1, ,1,4,3,2,30,1,2,1,2
0.019009305,1,52,1,10,8, ,1,3,5,1, , ,1,15,1,2,2,2
0.01267287,2,45,1,10,8, ,1,6,3,1, , ,1,10,1,2,1,2
0.006336435,1,16,1,10,8, ,1,7,5,1, , ,5,5,1,2,2,2
0.010138296,1,47,1,10, , ,1,5,6,1, , ,2,8,1,2,2,2
0.01267287,2,45,1,10, , ,1,3,7,1, , ,2,10,1,2,2,2
0.02534574,2,19,1,10, , ,1,4,2,1, , ,1,20,1,2,2,2
0.01267287,1,14,1,10, , ,1,7,6,1, , ,2,10,1,2,2,2
0.01267287,1,52,1,10, , ,1,2,7,1, , ,2,10,1,2,2,2
0.01267287,2,45,1,10, , ,1,6,7,1, , ,2,10,1,2,2,2
0.01267287,1,19,1,10, , ,1,7,6,1,3, ,2,10,1,2,1,1
0.010138296,1,18,1,10, , ,1,7,3,1, , ,2,8,1,2,2,2
0.01267287,2,65,1,8,10, ,1,2,4,1, , ,1,10,1,2,1,2
0.02534574,2,42,1,1,8, ,1,3,5,1,3, ,1,20,1,2,2,2
0.01267287,1,40,1,8,10, ,1,2,5,1,3, ,1,10,1,2,1,2
0.01267287,1,50,1,10, , ,1,7,2,1, , ,2,10,1,2,2,2
0.02534574,2,50,1,10, , ,1,3,7,1, , ,3,20,1,2,2,2
0.01267287,2,23,1,10, , ,1,3,5,1,3, ,2,10,1,2,2,2
0.007603722,1,70,1,4,10, ,1, , ,1, , ,1,6,1,2,2,2
0.01267287,1,44,1,10, , ,1,3,5,1, , ,2,10,1,2,1,2
0.031682175,2,38,1,10, , ,1,7,5,1, , ,2,25,1,2,2,2
0.019009305,2,49,1,10, , ,1,3,5,1, , ,1,15,1,2,2,2
0.010138296,1,54,1,10, , ,1,7,3,1, , ,1,8,1,2,2,2
0.01267287,2,48,1,10, , ,1,3,4,1, , ,1,10,1,2,2,2
0.01267287,1,23,1,10, , ,1,2,3,1, , ,1,10,1,2,1,2
0.02534574,1,50,1,10, , ,6, , ,1, , ,5,20,1,2,2,2
0.02534574,2,47,1,10, , ,6, , ,1, , ,1,20,1,2,2,2
0.07603722,1,21,1,10, , ,6,7,1,1,3, ,1,60,1,2,2,2
0.07603722,1,18,1,10, , ,6,1,7,1,3, ,1,60,1,2,2,2
0.019009305,1,62,1,10, , ,6,1, ,1, , ,4,15,1,2,2,1
0.03801861,2,57,1,10, , ,6,1, ,1, , ,4,30,1,2,2,1
0.07603722,2,32,1,10, , ,6,1,7,1, , ,4,60,1,2,1,1
0.05069148,1,22,1,8, , ,4,7, ,1, , ,3,40,1,2,2,1
0.03801861,1,58,1,10, , ,6,1, ,1, , ,3,30,1,2,2,2
0.07603722,2,25,1,10,6, ,1,7,6,1,2,3,5,60,1,2,2,2
0.07603722,1,16,1,10, , ,6,7, ,1,4,2,4,60,1,2,2,2
0.03801861,1,57,1,10, , ,3,1, ,1, , ,5,30,1,2,2,2
0.03801861,2,56,1,10, , ,1,3,7,1, , ,2,30,1,2,2,2
0.07603722,2,23,1,10,8, ,4,3,7,1, , ,3,60,1,2,1,2
0.07603722,1,43,1,10,8, ,3,4, ,1, , ,5,60,2,1,2,2
0.05069148,2,40,1,10, , ,6,7, ,1, , ,2,40,1,2,2,2
0.03801861,2,14,1,10, , ,6,7, ,1, , ,2,30,1,2,2,2
0.07603722,1,12,1,10, , ,3, , ,1, , ,4,60,1,2,2,2
0.019009305,1,60,1,10,9, ,1, , ,1, , ,5,15,1,2,2,2
0.02534574,2,56,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.03379432,1,28,1,10, , ,6,1,7,4,1, ,1,10,1,2,2,2
0.02534574,2,26,1,10,8, ,6,4,3,1, , ,1,20,1,2,1,2
0.01267287,1,53,1,10,6, ,1,6, ,1,2, ,5,10,1,2,2,2
0.006336435,2,48,1,10,6, ,6,1, ,1, , ,5,5,1,2,2,2
0.019009305,2,16,1,10,6, ,6,1,7,1,4, ,5,15,1,2,2,2
0.03801861,1,27,1,8,2,10,2,4,5,1, , ,2,30,3,1,1,2
0.006336435,2,67,1,10,6, ,6,1, ,1, , ,5,5,1,2,2,2
0.019009305,2,42,1,10,6,9,5,7,1,1,3, ,5,15,1,2,2,2
0.006336435,1,60,1,10,6, ,5,6,1,1, , ,5,5,1,2,2,2
0.006336435,2,55,1,10,6, ,1,6,7,1, , ,5,5,1,2,2,2
0.02534574,1,52,1,10,6,9,6,1,7,1, , ,3,20,1,2,1,2
0.01267287,1,48,1,10, , ,6,7, ,1, , ,4,10,1,2,2,2
0.019009305,2,49,1,10, , ,6,7, ,1, , ,4,15,1,2,2,2
0.07603722,2,22,1,10,3,9,6,4,7,1,4, ,1,60,1,2,2,2
0.19009305,2,20,1,10,8, ,6,7, ,1, , ,1,150,3,1,2,2
0.02534574,1,15,1,10, , ,7,6,1,1, , ,1,20,1,2,2,2
0.02534574,2,35,1,10, , ,6,7, ,1, , ,3,20,1,2,2,2
0.02534574,1,57,1,10, , ,6,7, ,1,3, ,2,20,1,2,2,2
0.02534574,2,54,1,10,9, ,6,7,5,1, , ,1,20,1,2,2,2
0.03801861,2,28,1,10,1, ,1,7,6,1,3, ,2,30,1,2,2,2
0.07603722,2,26,1,10,1,2,1,6,3,1, , ,2,60,1,1,2,2
0.019009305,1,44,1,10, , ,1,6, ,1, , ,2,15,1,2,1,2
0.06336435,1,40,1,10,6, ,1,6,7,1, , ,3,50,1,2,1,2
0.03801861,1,42,1,10, , ,6,1,7,1, , ,5,30,1,2,1,2
0.05069148,2,40,1,10, , ,1,6,7,1, , ,5,40,1,2,1,2
0.02534574,2,13,1,10, , ,1,6,7,1, , ,5,20,1,2,1,2
0.03801861,2,50,1,10, , ,1,7, ,1, , ,6,30,1,2,1,2
0.03801861,1,60,1,10, , ,6,7, ,1, , ,5,30,1,2,1,2
0.05069148,2,47,1,10, , ,1,6, ,1, , ,5,40,1,2,1,2
0.02534574,1,52,1,10, , ,6,7, ,1, , ,6,20,1,2,1,2
0.03801861,2,53,1,10, , ,1,6,7,1, , ,5,30,1,2,1,2
0.03801861,1,57,1,10, , ,6,1, ,1, , ,4,30,1,2,2,1
0.03801861,2,55,1,10, , ,1,6, ,1, , ,4,30,1,2,2,1
0.01267287,2,18,1,10, , ,6, , ,1, , ,4,10,1,2,2,1
0.03801861,1,58,1,10,9, ,1,3, ,1, , ,6,30,1,2,2,2
0.03801861,2,55,1,10, , ,6,1, ,1, , ,4,30,1,2,2,2
0.07603722,1,29,1,6,9,8,3,1,4,1, , ,5,60,1,1,2,2
0.03801861,1,45,1,10, , ,1,7, ,1, , ,4,30,1,2,1,2
0.06336435,2,38,1,10, , ,1,7,6,1, , ,4,50,1,2,1,2
0.08871009,1,38,1,7,8,10,6,5,7,1,3,4,3,70,1,2,2,1
0.060829776,2,42,1,10,8,13,6,5, ,1,5, ,3,48,1,2,2,1
0.3801861,2,7,1,10,13, ,6, , ,1,2, ,5,300,1,2,2,1
0.11405583,1,72,1,10, , ,1, , ,1, , ,4,90,1,2,1,2
0.01267287,1,62,1,10, , ,6,1, ,1, , ,1,10,1,2,2,2
0.02534574,2,52,1,10, , ,6,1,3,1, , ,1,20,1,2,2,2
0.02534574,2,21,1,10, , ,6,1,2,1, , ,1,20,1,2,2,2
0.01267287,1,54,1,10, , ,6, , ,1, , ,5,10,1,2,2,2
0.02534574,2,48,1,10, , ,6,4, ,1, , ,5,20,1,2,2,2
0.02534574,2,55,1,10, , ,3, , ,1,4,2,6,20,1,2,2,1
0.02534574,1,47,1,10, , ,6, , ,1, , ,5,20,1,2,1,2
0.03801861,2,43,1,10,8,9,6,2,3,1,3, ,3,30,1,2,1,2
0.03801861,1,20,1,9,10, ,2,6, ,1,3, ,5,30,1,2,1,2
0.03801861,2,57,1,10, , ,6, , ,1, , ,3,30,1,2,2,2
0.07603722,1,30,1,8,9,10,3,5,6,1,3, ,5,60,1,2,1,2
0.03801861,2,28,1,8,10,9,6,7,3,1,3, ,1,30,1,2,1,2
0.03801861,1,38,1,9,10, ,3,6, ,1, , ,5,30,1,2,1,2
0.03801861,2,42,1,10, , ,6,7, ,1, , ,3,30,1,2,1,2
0.07603722,1,7,1,10,2, ,3,6, ,1,3, ,2,60,1,2,2,2
0.07603722,1,35,1,8,9,10,5,6,3,1,2,3,2,60,1,1,1,2
0.019009305,1,57,1,10, , ,6, , ,1, , ,5,15,1,2,2,2
0.019009305,2,54,1,10, , ,6, , ,1, , ,5,15,1,2,2,2
0.03801861,1,21,1,10,9, ,6,5, ,1,3, ,4,30,1,1,2,2
0.03801861,2,20,1,10, , ,6, , ,1, , ,3,30,1,2,2,2
0.01267287,1,56,1,10, , ,6, , ,1, , ,3,10,1,2,1,2
0.019009305,2,52,1,9,10, ,6, , ,1, , ,4,15,1,2,1,2
